Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,9,11/05,Home,DEN,W,51 to 23,1,0,2,36,18.0,35,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,11,11/19,Away,DAL,W,37 to 9,1,0,1,-2,-2.0,-2,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,12,11/26,Home,CHI,W,31 to 3,1,1,3,32,10.7,15T,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,13,12/03,Away,SEA,L,10 to 24,1,1,7,141,20.1,51,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,14,12/10,Away,LA,W,43 to 35,1,1,8,64,8.0,18,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,15,12/17,Away,NYG,W,34 to 29,1,1,7,59,8.4,16,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,16,12/25,Home,OAK,W,19 to 10,1,1,4,35,8.8,12,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Regular Season,17,12/31,Home,DAL,L,0 to 6,1,0,3,11,3.7,7,0,1,7,7.0,7,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Postseason,19,01/13,Home,ATL,W,15 to 10,1,1,3,24,8.0,10,0,2,20,10.0,21,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Postseason,20,01/21,Home,MIN,W,38 to 7,1,1,3,59,19.7,42,0,1,0,0.0,0,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2017,Postseason,22,02/04,Away,NE,W,41 to 33,1,1,9,84,9.3,24,0,1,9,9.0,9,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Preseason,1,08/11,Home,TB,W,17 to 9,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Preseason,2,08/18,Away,PIT,W,17 to 0,1,1,2,30,15.0,22,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Preseason,3,08/27,Away,IND,W,33 to 23,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Preseason,4,09/01,Home,NYJ,W,14 to 6,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,1,09/11,Home,CLE,W,29 to 10,1,1,4,57,14.3,35T,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,2,09/19,Away,CHI,W,29 to 14,1,1,4,42,10.5,18,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,3,09/25,Home,PIT,W,34 to 3,1,1,3,21,7.0,11,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,5,10/09,Away,DET,L,23 to 24,1,1,2,27,13.5,18,0,1,5,5.0,5,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,6,10/16,Away,WAS,L,20 to 27,1,0,3,34,11.3,18,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,7,10/23,Home,MIN,W,21 to 10,1,1,2,10,5.0,6,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,8,10/30,Away,DAL,L,23 to 29,1,1,3,25,8.3,11,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,9,11/06,Away,NYG,L,23 to 28,1,1,4,41,10.3,23,0,--,--,--,--,--,1,0
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,10,11/13,Home,ATL,W,24 to 15,1,1,2,7,3.5,4,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,11,11/20,Away,SEA,L,15 to 26,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,12,11/28,Home,GB,L,13 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,13,12/04,Away,CIN,L,14 to 32,1,1,4,23,5.8,8,0,1,4,4.0,4,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,14,12/11,Home,WAS,L,22 to 27,1,1,2,22,11.0,13,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,15,12/18,Away,BAL,L,26 to 27,1,1,1,9,9.0,9,0,1,1,1.0,1,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,16,12/22,Home,NYG,W,24 to 19,1,1,2,47,23.5,40T,1,1,5,5.0,5,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2016,Regular Season,17,01/01,Home,DAL,W,27 to 13,1,1,--,--,--,--,--,1,-1,-1.0,-1,0,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Preseason,1,08/16,Home,IND,W,36 to 10,1,0,3,57,19.0,34T,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Preseason,2,08/22,Home,BAL,W,40 to 17,1,0,4,49,12.3,20,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Preseason,3,08/29,Away,GB,W,39 to 26,1,1,2,11,5.5,7,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Preseason,4,09/03,Away,NYJ,L,18 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,1,09/14,Away,ATL,L,24 to 26,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,2,09/20,Home,DAL,L,10 to 20,1,1,3,31,10.3,12,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,3,09/27,Away,NYJ,W,24 to 17,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,4,10/04,Away,WAS,L,20 to 23,1,1,3,64,21.3,45,0,--,--,--,--,--,1,1
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,5,10/11,Home,NO,W,39 to 17,1,1,1,5,5.0,5,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,6,10/19,Home,NYG,W,27 to 7,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,7,10/25,Away,CAR,L,16 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,9,11/08,Away,DAL,W,33 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,10,11/15,Home,MIA,L,19 to 20,1,0,3,32,10.7,21,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,11,11/22,Home,TB,L,17 to 45,1,1,3,11,3.7,7,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,12,11/26,Away,DET,L,14 to 45,1,1,2,15,7.5,12,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,13,12/06,Away,NE,W,35 to 28,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,14,12/13,Home,BUF,W,23 to 20,1,1,3,62,20.7,53T,1,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,15,12/20,Home,ARI,L,17 to 40,1,1,0,0,--,--,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,16,12/26,Home,WAS,L,24 to 38,1,1,2,35,17.5,18,0,--,--,--,--,--,--,--
nelsonagholor/2552600,"Agholor, Nelson",WR,2015,Regular Season,17,01/03,Away,NYG,W,35 to 30,1,1,2,23,11.5,16,0,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2018,Preseason,1,08/11,Home,LAC,W,24 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2018,Preseason,2,08/17,Away,NO,W,20 to 15,0,0,--,--,--,--,--,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Preseason,0,08/03,Away,DAL,L,18 to 20,1,0,1,10,10.0,10,0,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Preseason,1,08/12,Home,OAK,W,20 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Preseason,2,08/19,Home,CHI,L,23 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Preseason,3,08/26,Away,ATL,W,24 to 14,1,0,1,26,26.0,26,0,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Preseason,4,08/31,Away,DEN,L,2 to 30,1,1,2,16,8.0,10,0,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Regular Season,12,11/26,Home,JAX,W,27 to 24,0,0,--,--,--,--,--,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Regular Season,13,12/03,Home,LA,L,16 to 32,0,0,--,--,--,--,--,--,--,--,--,--,--,--
carltonagudosi/2559131,"Agudosi, Carlton",WR,2017,Regular Season,14,12/10,Home,TEN,W,12 to 7,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2018,Preseason,1,08/09,Home,PIT,L,14 to 31,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2018,Preseason,2,08/16,Away,NE,L,20 to 37,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Preseason,1,08/13,Home,DET,L,10 to 24,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Preseason,2,08/19,Away,DAL,L,19 to 24,1,1,1,25,25.0,25,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Preseason,3,08/26,Away,PIT,W,19 to 15,1,1,2,24,12.0,17,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Preseason,4,08/31,Home,CIN,W,7 to 6,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,1,09/10,Away,LA,L,9 to 46,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,2,09/17,Home,ARI,L,13 to 16,1,1,3,31,10.3,14,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,3,09/24,Home,CLE,W,31 to 28,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,4,10/01,Away,SEA,L,18 to 46,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,5,10/08,Home,SF,W,26 to 23,1,1,2,22,11.0,13,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,6,10/16,Away,TEN,L,22 to 36,1,1,2,21,10.5,14,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,7,10/22,Home,JAX,L,0 to 27,1,1,2,8,4.0,7,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,8,10/29,Away,CIN,L,23 to 24,1,1,2,33,16.5,21,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,9,11/05,Away,HOU,W,20 to 14,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,10,11/12,Home,PIT,L,17 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,12,11/26,Home,TEN,L,16 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,13,12/03,Away,JAX,L,10 to 30,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,14,12/10,Away,BUF,L,7 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,15,12/14,Home,DEN,L,13 to 25,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,16,12/23,Away,BAL,L,16 to 23,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2017,Regular Season,17,12/31,Home,HOU,W,22 to 13,1,0,1,2,2.0,2,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Preseason,1,08/11,Home,CAR,W,22 to 19,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Preseason,2,08/20,Away,IND,W,19 to 18,1,1,1,14,14.0,14T,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Preseason,3,08/27,Home,DET,W,30 to 9,1,1,2,24,12.0,15,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Preseason,4,09/01,Away,NO,W,23 to 14,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,1,09/11,Home,BUF,W,13 to 7,1,0,2,14,7.0,16,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,2,09/18,Away,CLE,W,25 to 20,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,3,09/25,Away,JAX,W,19 to 17,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,4,10/02,Home,OAK,L,27 to 28,1,0,3,9,3.0,8,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,5,10/09,Home,WAS,L,10 to 16,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,6,10/16,Away,NYG,L,23 to 27,1,1,4,64,16.0,22,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,7,10/23,Away,NYJ,L,16 to 24,1,1,3,55,18.3,29,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,9,11/06,Home,PIT,W,21 to 14,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,10,11/10,Home,CLE,W,28 to 7,1,0,2,15,7.5,8,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,11,11/20,Away,DAL,L,17 to 27,1,0,3,35,11.7,18,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,12,11/27,Home,CIN,W,19 to 14,1,1,2,30,15.0,19,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,13,12/04,Home,MIA,W,38 to 6,1,1,3,41,13.7,18,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,14,12/12,Away,NE,L,23 to 30,1,1,1,10,10.0,10,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,15,12/18,Home,PHI,W,27 to 26,1,1,2,19,9.5,14,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,16,12/25,Away,PIT,L,27 to 31,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2016,Regular Season,17,01/01,Away,CIN,L,10 to 27,1,0,2,22,11.0,13,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Preseason,1,08/13,Home,NO,W,30 to 27,1,1,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Preseason,2,08/22,Away,PHI,L,17 to 40,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Preseason,3,08/29,Home,WAS,L,13 to 31,1,1,2,29,14.5,16,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Preseason,4,09/03,Away,ATL,L,19 to 20,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,1,09/13,Away,DEN,L,13 to 19,1,1,1,-1,-1.0,-1,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,2,09/20,Away,OAK,L,33 to 37,1,1,5,89,17.8,38,0,--,--,--,--,--,1,1
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,3,09/27,Home,CIN,L,24 to 28,1,1,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,4,10/01,Away,PIT,W,23 to 20,1,0,5,77,15.4,20,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,5,10/11,Home,CLE,L,30 to 33,1,1,4,78,19.5,48,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,6,10/18,Away,SF,L,20 to 25,1,1,3,22,7.3,12,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,7,10/26,Away,ARI,L,18 to 26,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,8,11/01,Home,SD,W,29 to 26,1,1,6,62,10.3,18,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,10,11/15,Home,JAC,L,20 to 22,1,0,7,73,10.4,29,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,11,11/22,Home,STL,W,16 to 13,1,1,5,50,10.0,18,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,12,11/30,Away,CLE,W,33 to 27,1,1,6,80,13.3,27,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,13,12/06,Away,MIA,L,13 to 15,1,1,6,48,8.0,11,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,14,12/13,Home,SEA,L,6 to 35,1,1,5,90,18.0,37,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,15,12/20,Home,KC,L,14 to 34,1,1,8,128,16.0,48T,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,16,12/27,Home,PIT,W,20 to 17,1,1,8,66,8.3,17,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2015,Regular Season,17,01/03,Away,CIN,L,16 to 24,1,1,5,76,15.2,20,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Preseason,1,08/07,Home,SF,W,23 to 3,1,0,4,46,11.5,17,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Preseason,2,08/16,Away,DAL,W,37 to 30,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Preseason,3,08/23,Home,WAS,W,23 to 17,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Preseason,4,08/28,Away,NO,W,22 to 13,1,1,4,57,14.3,27,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,1,09/07,Home,CIN,L,16 to 23,1,0,4,30,7.5,8,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,2,09/11,Home,PIT,W,26 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,3,09/21,Away,CLE,W,23 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,4,09/28,Home,CAR,W,38 to 10,1,0,1,22,22.0,22,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,5,10/05,Away,IND,L,13 to 20,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,6,10/12,Away,TB,W,48 to 17,1,0,2,20,10.0,17T,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,7,10/19,Home,ATL,W,29 to 7,1,0,1,18,18.0,18,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,8,10/26,Away,CIN,L,24 to 27,1,0,2,15,7.5,8,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,9,11/02,Away,PIT,L,23 to 43,1,0,1,12,12.0,12,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,10,11/09,Home,TEN,W,21 to 7,1,0,1,13,13.0,13,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,12,11/24,Away,NO,W,34 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,13,11/30,Home,SD,L,33 to 34,1,0,3,51,17.0,24,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,14,12/07,Away,MIA,W,28 to 13,1,0,6,65,10.8,13T,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,15,12/14,Home,JAC,W,20 to 12,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,16,12/21,Away,HOU,L,13 to 25,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Regular Season,17,12/28,Home,CLE,W,20 to 10,1,0,2,13,6.5,11,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Postseason,18,01/03,Away,PIT,W,30 to 17,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2014,Postseason,19,01/10,Away,NE,L,31 to 35,1,0,1,19,19.0,19T,1,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2013,Preseason,1,08/09,Away,PHI,W,31 to 22,1,0,2,23,11.5,15,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2013,Preseason,2,08/16,Home,TB,W,25 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2013,Preseason,3,08/22,Away,DET,L,9 to 40,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Preseason,1,08/09,Home,WAS,L,6 to 7,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Preseason,2,08/17,Away,MIN,L,14 to 36,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Preseason,3,08/25,Home,PIT,L,7 to 38,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Preseason,4,08/30,Away,DET,L,32 to 38,1,0,3,42,14.0,16,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Regular Season,16,12/23,Away,JAC,W,23 to 16,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Regular Season,17,12/30,Home,MIA,W,28 to 0,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Postseason,19,01/13,Home,HOU,W,41 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2012,Postseason,20,01/20,Home,BAL,L,13 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Preseason,1,08/13,Away,CHI,L,3 to 10,1,0,0,0,--,--,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Preseason,2,08/20,Away,DEN,L,10 to 24,1,0,2,28,14.0,17,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Preseason,3,08/27,Home,JAC,W,35 to 32,1,0,3,32,10.7,24,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Preseason,4,09/01,Home,DET,L,6 to 16,1,0,2,37,18.5,29,0,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,12,11/27,Away,NYJ,L,24 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,13,12/04,Home,TEN,L,17 to 23,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,14,12/11,Away,SD,L,10 to 37,0,0,--,--,--,--,--,--,--,--,--,--,--,--
kamaraiken/2530660,"Aiken, Kamar",WR,2011,Regular Season,15,12/18,Home,MIA,L,23 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
