gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2016-10-09,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,5,10/09,Home,SD,W,34 to 31,0,0,,,,,,,,,,,,
2016-10-16,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,6,10/16,Home,KC,L,10 to 26,1,0,2.0,25.0,12.5,20.0,0.0,,,,,,,
2016-10-23,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,7,10/23,Away,JAX,W,33 to 16,1,0,1.0,5.0,5.0,5.0,0.0,,,,,,,
2016-10-30,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,8,10/30,Away,TB,W,30 to 24,1,1,3.0,31.0,10.3,17.0,0.0,,,,,,,
2016-11-06,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,9,11/06,Home,DEN,W,30 to 20,1,1,2.0,13.0,6.5,15.0,0.0,,,,,,,
2016-11-21,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,11,11/21,Home,HOU,W,27 to 20,1,0,2.0,28.0,14.0,17.0,0.0,,,,,,,
2016-11-27,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,12,11/27,Home,CAR,W,35 to 32,1,0,3.0,43.0,14.3,17.0,1.0,,,,,,,
2016-12-04,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,13,12/04,Home,BUF,W,38 to 24,1,1,1.0,18.0,18.0,18.0,0.0,,,,,,,
2016-12-08,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,14,12/08,Away,KC,L,13 to 21,1,1,2.0,21.0,10.5,18.0,0.0,,,,,,,
2016-12-18,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,15,12/18,Away,SD,W,19 to 16,1,1,1.0,13.0,13.0,13.0,0.0,,,,,,,
2016-12-24,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,16,12/24,Home,IND,W,33 to 25,1,1,2.0,20.0,10.0,15.0,1.0,,,,,,,
2016-01-01,clivewalford/2552397,"Walford, Clive",TE,2016,Regular Season,17,01/01,Away,DEN,L,6 to 24,1,1,1.0,17.0,17.0,17.0,0.0,,,,,,,
2015-09-13,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,1,09/13,Home,CIN,L,13 to 33,1,0,1.0,1.0,1.0,1.0,0.0,,,,,,,
2015-09-20,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,2,09/20,Home,BAL,W,37 to 33,1,0,1.0,4.0,4.0,4.0,0.0,,,,,,,
2015-09-27,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,3,09/27,Away,CLE,W,27 to 20,1,0,,,,,,,,,,,,
2015-10-04,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,4,10/04,Away,CHI,L,20 to 22,1,0,0.0,0.0,,,0.0,,,,,,,
2015-10-11,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,5,10/11,Home,DEN,L,10 to 16,1,0,1.0,33.0,33.0,33.0,0.0,,,,,,,
2015-10-25,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,7,10/25,Away,SD,W,37 to 29,1,1,2.0,42.0,21.0,23.0,1.0,,,,,,,
2015-11-01,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,8,11/01,Home,NYJ,W,34 to 20,1,1,2.0,13.0,6.5,11.0,0.0,,,,,,,
2015-11-08,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,9,11/08,Away,PIT,L,35 to 38,1,0,1.0,1.0,1.0,1.0,1.0,,,,,,,
2015-11-15,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,10,11/15,Home,MIN,L,14 to 30,1,0,2.0,18.0,9.0,10.0,1.0,,,,,,,
2015-11-22,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,11,11/22,Away,DET,L,13 to 18,1,0,2.0,25.0,12.5,18.0,0.0,,,,,,,
2015-11-29,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,12,11/29,Away,TEN,W,24 to 21,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2015-12-06,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,13,12/06,Home,KC,L,20 to 34,1,0,5.0,53.0,10.6,16.0,0.0,,,,,,,
2015-12-13,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,14,12/13,Away,DEN,W,15 to 12,1,0,3.0,47.0,15.7,25.0,0.0,,,,,,,
2015-12-20,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,15,12/20,Home,GB,L,20 to 30,1,0,2.0,10.0,5.0,6.0,0.0,,,,,,,
2015-12-24,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,16,12/24,Home,SD,W,23 to 20,1,0,1.0,22.0,22.0,22.0,0.0,,,,,,,
2015-01-03,clivewalford/2552397,"Walford, Clive",TE,2015,Regular Season,17,01/03,Away,KC,L,17 to 23,1,0,4.0,46.0,11.5,19.0,0.0,,,,,,,
2017-09-10,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,1,09/10,Home,OAK,L,16 to 26,1,1,7.0,76.0,10.9,23.0,0.0,,,,,,,
2017-09-17,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,2,09/17,Away,JAX,W,37 to 16,1,0,4.0,61.0,15.3,19.0,0.0,1.0,1.0,1.0,1.0,1.0,,
2017-09-24,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,3,09/24,Home,SEA,W,33 to 27,1,1,4.0,31.0,7.8,11.0,0.0,,,,,,,
2017-10-01,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,4,10/01,Away,HOU,L,14 to 57,1,1,3.0,51.0,17.0,21.0,0.0,,,,,,,
2017-10-08,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,5,10/08,Away,MIA,L,10 to 16,1,1,3.0,25.0,8.3,12.0,0.0,,,,,,,
2017-10-16,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,6,10/16,Home,IND,W,36 to 22,1,1,4.0,17.0,4.3,10.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,,
2017-10-22,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,7,10/22,Away,CLE,W,12 to 9,1,1,7.0,63.0,9.0,16.0,0.0,,,,,,1.0,1.0
2017-11-05,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,9,11/05,Home,BAL,W,23 to 20,1,0,5.0,71.0,14.2,25.0,0.0,,,,,,,
2017-11-12,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,10,11/12,Home,CIN,W,24 to 20,1,1,6.0,63.0,10.5,20.0,0.0,,,,,,,
2017-11-16,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,11,11/16,Away,PIT,L,17 to 40,1,1,6.0,92.0,15.3,42.0,0.0,,,,,,,
2017-11-26,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,12,11/26,Away,IND,W,20 to 16,1,0,4.0,63.0,15.8,37.0,1.0,,,,,,,
2017-12-03,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,13,12/03,Home,HOU,W,24 to 13,1,1,5.0,63.0,12.6,24.0,1.0,,,,,,,
2017-12-10,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,14,12/10,Away,ARI,L,7 to 12,1,1,5.0,42.0,8.4,11.0,0.0,,,,,,,
2017-12-17,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,15,12/17,Away,SF,L,23 to 25,1,1,5.0,37.0,7.4,13.0,1.0,,,,,,1.0,1.0
2017-12-24,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,16,12/24,Home,LA,L,23 to 27,1,0,3.0,33.0,11.0,15.0,0.0,,,,,,,
2017-12-31,delaniewalker/2495966,"Walker, Delanie",TE,2017,Regular Season,17,12/31,Home,JAX,W,15 to 10,1,0,3.0,19.0,6.3,9.0,0.0,,,,,,,
2016-09-11,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,1,09/11,Home,MIN,L,16 to 25,1,1,3.0,42.0,14.0,26.0,0.0,,,,,,,
2016-09-18,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,2,09/18,Away,DET,W,16 to 15,1,0,6.0,83.0,13.8,32.0,1.0,,,,,,,
2016-09-25,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,3,09/25,Home,OAK,L,10 to 17,0,0,,,,,,,,,,,,
2016-10-02,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,4,10/02,Away,HOU,L,20 to 27,1,1,2.0,34.0,17.0,24.0,0.0,,,,,,,
2016-10-09,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,5,10/09,Away,MIA,W,30 to 17,1,0,5.0,66.0,13.2,29.0,1.0,,,,,,1.0,0.0
2016-10-16,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,6,10/16,Home,CLE,W,28 to 26,1,1,1.0,21.0,21.0,21.0,0.0,,,,,,,
2016-10-23,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,7,10/23,Home,IND,L,26 to 34,1,1,7.0,84.0,12.0,26.0,1.0,,,,,,,
2016-10-27,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,8,10/27,Home,JAX,W,36 to 22,1,1,4.0,75.0,18.8,47.0,0.0,1.0,3.0,3.0,3.0,0.0,,
2016-11-06,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,9,11/06,Away,SD,L,35 to 43,1,1,5.0,42.0,8.4,20.0,1.0,,,,,,,
2016-11-13,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,10,11/13,Home,GB,W,47 to 25,1,0,9.0,124.0,13.8,41.0,1.0,,,,,,,
2016-11-20,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,11,11/20,Away,IND,L,17 to 24,1,1,4.0,36.0,9.0,14.0,0.0,,,,,,,
2016-11-27,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,12,11/27,Away,CHI,W,27 to 21,1,0,3.0,50.0,16.7,38.0,1.0,,,,,,,
2016-12-11,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,14,12/11,Home,DEN,W,13 to 10,1,1,2.0,30.0,15.0,23.0,0.0,1.0,8.0,8.0,8.0,0.0,,
2016-12-18,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,15,12/18,Away,KC,W,19 to 17,1,0,6.0,55.0,9.2,16.0,0.0,,,,,,,
2016-12-24,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,16,12/24,Away,JAX,L,17 to 38,1,1,3.0,23.0,7.7,14.0,1.0,,,,,,,
2016-01-01,delaniewalker/2495966,"Walker, Delanie",TE,2016,Regular Season,17,01/01,Home,HOU,W,24 to 17,1,0,5.0,35.0,7.0,15.0,0.0,,,,,,,
2015-09-13,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,1,09/13,Away,TB,W,42 to 14,1,1,3.0,43.0,14.3,22.0,1.0,,,,,,,
2015-09-20,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,2,09/20,Away,CLE,L,14 to 28,0,0,,,,,,,,,,,,
2015-09-27,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,3,09/27,Home,IND,L,33 to 35,1,1,7.0,68.0,9.7,19.0,0.0,,,,,,,
2015-10-11,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,5,10/11,Home,BUF,L,13 to 14,1,1,4.0,36.0,9.0,16.0,0.0,,,,,,,
2015-10-18,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,6,10/18,Home,MIA,L,10 to 38,1,0,8.0,97.0,12.1,25.0,0.0,,,,,,,
2015-10-25,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,7,10/25,Home,ATL,L,7 to 10,1,1,7.0,55.0,7.9,12.0,0.0,,,,,,,
2015-11-01,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,8,11/01,Away,HOU,L,6 to 20,1,0,6.0,62.0,10.3,15.0,0.0,,,,,,,
2015-11-08,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,9,11/08,Away,NO,W,34 to 28,1,0,7.0,95.0,13.6,61.0,2.0,,,,,,,
2015-11-15,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,10,11/15,Home,CAR,L,10 to 27,1,1,3.0,52.0,17.3,21.0,0.0,,,,,,,
2015-11-19,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,11,11/19,Away,JAC,L,13 to 19,1,1,8.0,109.0,13.6,29.0,0.0,,,,,,,
2015-11-29,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,12,11/29,Home,OAK,L,21 to 24,1,1,6.0,91.0,15.2,36.0,0.0,,,,,,,
2015-12-06,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,13,12/06,Home,JAC,W,42 to 39,1,0,8.0,92.0,11.5,29.0,1.0,,,,,,,
2015-12-13,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,14,12/13,Away,NYJ,L,8 to 30,1,1,7.0,71.0,10.1,16.0,0.0,,,,,,,
2015-12-20,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,15,12/20,Away,NE,L,16 to 33,1,1,2.0,64.0,32.0,57.0,2.0,,,,,,,
2015-12-27,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,16,12/27,Home,HOU,L,6 to 34,1,0,9.0,59.0,6.6,21.0,0.0,,,,,,,
2015-01-03,delaniewalker/2495966,"Walker, Delanie",TE,2015,Regular Season,17,01/03,Away,IND,L,24 to 30,1,1,9.0,94.0,10.4,29.0,0.0,1.0,36.0,36.0,36.0,0.0,,
2014-09-07,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,1,09/07,Away,KC,W,26 to 10,1,1,3.0,37.0,12.3,17.0,1.0,,,,,,,
2014-09-14,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,2,09/14,Home,DAL,L,10 to 26,1,1,10.0,142.0,14.2,61.0,1.0,,,,,,1.0,0.0
2014-09-21,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,3,09/21,Away,CIN,L,7 to 33,1,1,4.0,54.0,13.5,23.0,0.0,,,,,,,
2014-09-28,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,4,09/28,Away,IND,L,17 to 41,1,1,5.0,84.0,16.8,31.0,1.0,,,,,,,
2014-10-05,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,5,10/05,Home,CLE,L,28 to 29,1,1,4.0,47.0,11.8,21.0,0.0,,,,,,,
2014-10-12,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,6,10/12,Home,JAC,W,16 to 14,1,1,3.0,57.0,19.0,37.0,0.0,,,,,,,
2014-10-19,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,7,10/19,Away,WAS,L,17 to 19,1,1,2.0,17.0,8.5,12.0,0.0,,,,,,,
2014-10-26,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,8,10/26,Home,HOU,L,16 to 30,1,0,4.0,37.0,9.3,15.0,1.0,,,,,,,
2014-11-09,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,10,11/09,Away,BAL,L,7 to 21,1,1,3.0,37.0,12.3,17.0,0.0,,,,,,,
2014-11-17,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,11,11/17,Home,PIT,L,24 to 27,0,0,,,,,,,,,,,,
2014-11-23,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,12,11/23,Away,PHI,L,24 to 43,1,1,5.0,155.0,31.0,68.0,0.0,,,,,,,
2014-11-30,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,13,11/30,Away,HOU,L,21 to 45,1,1,1.0,6.0,6.0,6.0,0.0,,,,,,,
2014-12-07,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,14,12/07,Home,NYG,L,7 to 36,1,1,4.0,27.0,6.8,12.0,0.0,,,,,,,
2014-12-14,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,15,12/14,Home,NYJ,L,11 to 16,1,1,4.0,93.0,23.3,33.0,0.0,,,,,,,
2014-12-18,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,16,12/18,Away,JAC,L,13 to 21,1,1,4.0,54.0,13.5,21.0,0.0,,,,,,,
2014-12-28,delaniewalker/2495966,"Walker, Delanie",TE,2014,Regular Season,17,12/28,Home,IND,L,10 to 27,1,1,7.0,43.0,6.1,10.0,0.0,,,,,,1.0,0.0
2013-09-08,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,1,09/08,Away,PIT,W,16 to 9,1,0,3.0,40.0,13.3,25.0,0.0,,,,,,1.0,0.0
2013-09-15,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,2,09/15,Away,HOU,L,24 to 30,1,0,1.0,10.0,10.0,10.0,1.0,,,,,,,
2013-09-22,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,3,09/22,Home,SD,W,20 to 17,1,1,5.0,49.0,9.8,17.0,0.0,,,,,,,
2013-09-29,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,4,09/29,Home,NYJ,W,38 to 13,1,0,3.0,14.0,4.7,7.0,1.0,,,,,,,
2013-10-06,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,5,10/06,Home,KC,L,17 to 26,1,1,4.0,43.0,10.8,15.0,0.0,,,,,,,
2013-10-13,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,6,10/13,Away,SEA,L,13 to 20,1,1,4.0,29.0,7.3,11.0,0.0,,,,,,,
2013-10-20,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,7,10/20,Home,SF,L,17 to 31,1,1,3.0,52.0,17.3,26.0,1.0,,,,,,,
2013-11-03,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,9,11/03,Away,STL,W,28 to 21,1,0,2.0,13.0,6.5,8.0,0.0,,,,,,,
2013-11-10,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,10,11/10,Home,JAC,L,27 to 29,1,1,4.0,62.0,15.5,33.0,1.0,,,,,,,
2013-11-14,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,11,11/14,Home,IND,L,27 to 30,1,1,10.0,91.0,9.1,19.0,1.0,,,,,,,
2013-11-24,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,12,11/24,Away,OAK,W,23 to 19,1,1,5.0,46.0,9.2,14.0,0.0,,,,,,,
2013-12-01,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,13,12/01,Away,IND,L,14 to 22,1,1,1.0,5.0,5.0,5.0,0.0,,,,,,,
2013-12-08,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,14,12/08,Away,DEN,L,28 to 51,0,0,,,,,,,,,,,,
2013-12-15,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,15,12/15,Home,ARI,L,34 to 37,1,1,8.0,53.0,6.6,22.0,1.0,,,,,,,
2013-12-22,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,16,12/22,Away,JAC,W,20 to 16,1,1,4.0,35.0,8.8,11.0,0.0,,,,,,,
2013-12-29,delaniewalker/2495966,"Walker, Delanie",TE,2013,Regular Season,17,12/29,Home,HOU,W,16 to 10,1,1,3.0,29.0,9.7,11.0,0.0,,,,,,,
2012-09-09,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,1,09/09,Away,GB,W,30 to 22,1,0,0.0,0.0,,,0.0,,,,,,,
2012-09-16,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,2,09/16,Home,DET,W,27 to 19,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2012-09-23,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,3,09/23,Away,MIN,L,13 to 24,1,0,1.0,1.0,1.0,1.0,0.0,,,,,,,
2012-09-30,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,4,09/30,Away,NYJ,W,34 to 0,1,1,2.0,31.0,15.5,25.0,0.0,,,,,,,
2012-10-07,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,5,10/07,Home,BUF,W,45 to 3,1,0,,,,,,,,,,,,
2012-10-14,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,6,10/14,Home,NYG,L,3 to 26,1,0,0.0,0.0,,,0.0,,,,,,,
2012-10-18,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,7,10/18,Home,SEA,W,13 to 6,1,1,1.0,12.0,12.0,12.0,1.0,,,,,,,
2012-10-29,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,8,10/29,Away,ARI,W,24 to 3,1,0,2.0,38.0,19.0,23.0,0.0,,,,,,,
2012-11-11,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,10,11/11,Home,STL,T,24 to 24,1,0,0.0,0.0,,,0.0,,,,,,,
2012-11-19,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,11,11/19,Home,CHI,W,32 to 7,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2012-11-25,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,12,11/25,Away,NO,W,31 to 21,1,0,3.0,81.0,27.0,45.0,0.0,,,,,,,
2012-12-02,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,13,12/02,Away,STL,L,13 to 16,1,0,1.0,7.0,7.0,7.0,0.0,,,,,,,
2012-12-09,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,14,12/09,Home,MIA,W,27 to 13,1,1,1.0,20.0,20.0,20.0,0.0,,,,,,,
2012-12-16,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,15,12/16,Away,NE,W,41 to 34,1,0,2.0,34.0,17.0,34.0,1.0,,,,,,1.0,1.0
2012-12-23,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,16,12/23,Away,SEA,L,13 to 42,1,0,4.0,54.0,13.5,23.0,1.0,,,,,,,
2012-12-30,delaniewalker/2495966,"Walker, Delanie",TE,2012,Regular Season,17,12/30,Home,ARI,W,27 to 13,1,1,2.0,50.0,25.0,27.0,0.0,,,,,,,
2011-09-11,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,1,09/11,Home,SEA,W,33 to 17,1,1,1.0,-1.0,-1.0,-1.0,0.0,,,,,,,
2011-09-18,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,2,09/18,Home,DAL,L,24 to 27,1,0,2.0,38.0,19.0,29.0,1.0,,,,,,,
2011-09-25,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,3,09/25,Away,CIN,W,13 to 8,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2011-10-02,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,4,10/02,Away,PHI,W,24 to 23,1,0,3.0,20.0,6.7,11.0,0.0,,,,,,,
2011-10-09,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,5,10/09,Home,TB,W,48 to 3,1,1,2.0,37.0,18.5,26.0,1.0,,,,,,,
2011-10-16,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,6,10/16,Away,DET,W,25 to 19,1,0,2.0,11.0,5.5,6.0,1.0,,,,,,,
2011-10-30,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,8,10/30,Home,CLE,W,20 to 10,1,0,,,,,,,,,,,,
2011-11-06,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,9,11/06,Away,WAS,W,19 to 11,1,1,2.0,15.0,7.5,10.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,,
2011-11-13,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,10,11/13,Home,NYG,W,27 to 20,1,1,6.0,69.0,11.5,19.0,0.0,,,,,,,
2011-11-20,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,11,11/20,Home,ARI,W,23 to 7,1,0,0.0,0.0,,,0.0,,,,,,,
2011-11-24,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,12,11/24,Away,BAL,L,6 to 16,1,1,,,,,,,,,,,,
2011-12-04,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,13,12/04,Home,STL,W,26 to 0,1,0,0.0,0.0,,,0.0,1.0,14.0,14.0,14.0,0.0,,
2011-12-11,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,14,12/11,Away,ARI,L,19 to 21,1,0,0.0,0.0,,,0.0,1.0,-6.0,-6.0,-6.0,0.0,,
2011-12-19,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,15,12/19,Home,PIT,W,20 to 3,1,1,0.0,0.0,,,0.0,,,,,,,
2011-12-24,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,16,12/24,Away,SEA,W,19 to 17,1,1,,,,,,,,,,,,
2011-01-01,delaniewalker/2495966,"Walker, Delanie",TE,2011,Regular Season,17,01/01,Away,STL,W,34 to 27,0,0,,,,,,,,,,,,
2010-09-12,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,1,09/12,Away,SEA,L,6 to 31,1,1,3.0,27.0,9.0,14.0,0.0,1.0,10.0,10.0,10.0,0.0,,
2010-09-20,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,2,09/20,Home,NO,L,22 to 25,1,0,2.0,26.0,13.0,22.0,0.0,,,,,,1.0,1.0
2010-09-26,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,3,09/26,Away,KC,L,10 to 31,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2010-10-03,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,4,10/03,Away,ATL,L,14 to 16,1,0,1.0,6.0,6.0,6.0,0.0,,,,,,,
2010-10-10,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,5,10/10,Home,PHI,L,24 to 27,0,0,,,,,,,,,,,,
2010-10-17,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,6,10/17,Home,OAK,W,17 to 9,0,0,,,,,,,,,,,,
2010-10-24,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,7,10/24,Away,CAR,L,20 to 23,1,0,,,,,,,,,,,,
2010-10-31,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,8,10/31,Home,DEN,W,24 to 16,1,1,5.0,85.0,17.0,38.0,0.0,,,,,,,
2010-11-14,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,10,11/14,Home,STL,W,23 to 20,1,1,4.0,80.0,20.0,36.0,0.0,,,,,,,
2010-11-21,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,11,11/21,Home,TB,L,0 to 21,1,0,3.0,27.0,9.0,14.0,0.0,1.0,3.0,3.0,3.0,0.0,,
2010-11-29,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,12,11/29,Away,ARI,W,27 to 6,1,1,0.0,0.0,,,0.0,,,,,,,
2010-12-05,delaniewalker/2495966,"Walker, Delanie",TE,2010,Regular Season,13,12/05,Away,GB,L,16 to 34,1,1,2.0,19.0,9.5,15.0,0.0,1.0,5.0,5.0,5.0,0.0,,
