gameDate,Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
2010-12-19,brandonmarshall/2495893,"Marshall, Brandon",WR,2010,Regular Season,15,12/19,Home,BUF,L,14 to 17,1,1,11.0,106.0,9.6,16.0,1.0,,,,,,1.0,1.0
2010-12-26,brandonmarshall/2495893,"Marshall, Brandon",WR,2010,Regular Season,16,12/26,Home,DET,L,27 to 34,1,1,10.0,102.0,10.2,14.0,0.0,,,,,,,
2010-01-02,brandonmarshall/2495893,"Marshall, Brandon",WR,2010,Regular Season,17,01/02,Away,NE,L,7 to 38,1,1,5.0,97.0,19.4,35.0,0.0,,,,,,,
2009-09-13,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,1,09/13,Away,CIN,W,12 to 7,1,0,4.0,27.0,6.8,9.0,0.0,,,,,,,
2009-09-20,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,2,09/20,Home,CLE,W,27 to 6,1,1,3.0,34.0,11.3,25.0,0.0,1.0,14.0,14.0,14.0,0.0,,
2009-09-27,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,3,09/27,Away,OAK,W,23 to 3,1,0,5.0,67.0,13.4,23.0,1.0,1.0,5.0,5.0,5.0,0.0,,
2009-10-04,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,4,10/04,Home,DAL,W,17 to 10,1,1,4.0,91.0,22.8,51.0,1.0,,,,,,,
2009-10-11,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,5,10/11,Home,NE,W,20 to 17,1,1,8.0,64.0,8.0,13.0,2.0,1.0,6.0,6.0,6.0,0.0,,
2009-10-19,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,6,10/19,Away,SD,W,34 to 23,1,1,5.0,49.0,9.8,15.0,0.0,,,,,,,
2009-11-01,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,8,11/01,Away,BAL,L,7 to 30,1,1,4.0,24.0,6.0,9.0,0.0,,,,,,,
2009-11-09,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,9,11/09,Home,PIT,L,10 to 28,1,1,11.0,112.0,10.2,18.0,0.0,,,,,,,
2009-11-15,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,10,11/15,Away,WAS,L,17 to 27,1,1,5.0,134.0,26.8,75.0,2.0,1.0,9.0,9.0,9.0,0.0,,
2009-11-22,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,11,11/22,Home,SD,L,3 to 32,1,1,3.0,26.0,8.7,22.0,0.0,,,,,,,
2009-11-26,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,12,11/26,Home,NYG,W,26 to 6,1,1,6.0,86.0,14.3,33.0,0.0,,,,,,,
2009-12-06,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,13,12/06,Away,KC,W,44 to 13,1,1,7.0,94.0,13.4,49.0,1.0,1.0,2.0,2.0,2.0,0.0,,
2009-12-13,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,14,12/13,Away,IND,L,16 to 28,1,1,21.0,200.0,9.5,23.0,2.0,,,,,,,
2009-12-20,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,15,12/20,Home,OAK,L,19 to 20,1,1,7.0,73.0,10.4,24.0,1.0,,,,,,,
2009-12-27,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,16,12/27,Away,PHI,L,27 to 30,1,1,8.0,39.0,4.9,9.0,0.0,2.0,3.0,1.5,7.0,0.0,,
2009-01-03,brandonmarshall/2495893,"Marshall, Brandon",WR,2009,Regular Season,17,01/03,Home,KC,L,24 to 44,0,0,,,,,,,,,,,,
2008-09-14,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,2,09/14,Home,SD,W,39 to 38,1,1,18.0,166.0,9.2,34.0,1.0,,,,,,1.0,0.0
2008-09-21,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,3,09/21,Home,NO,W,34 to 32,1,1,6.0,155.0,25.8,35.0,1.0,,,,,,,
2008-09-28,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,4,09/28,Away,KC,L,19 to 33,1,1,7.0,77.0,11.0,21.0,1.0,1.0,-11.0,-11.0,-11.0,0.0,1.0,1.0
2008-10-05,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,5,10/05,Home,TB,W,16 to 13,1,1,3.0,25.0,8.3,13.0,0.0,,,,,,,
2008-10-12,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,6,10/12,Home,JAC,L,17 to 24,1,1,9.0,98.0,10.9,21.0,0.0,,,,,,1.0,1.0
2008-10-20,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,7,10/20,Away,NE,L,7 to 41,1,1,6.0,77.0,12.8,20.0,0.0,1.0,7.0,7.0,7.0,0.0,,
2008-11-02,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,9,11/02,Home,MIA,L,17 to 26,1,1,2.0,27.0,13.5,14.0,0.0,,,,,,,
2008-11-06,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,10,11/06,Away,CLE,W,34 to 30,1,1,6.0,89.0,14.8,34.0,1.0,,,,,,,
2008-11-16,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,11,11/16,Away,ATL,W,24 to 20,1,1,6.0,89.0,14.8,47.0,0.0,,,,,,,
2008-11-23,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,12,11/23,Home,OAK,L,10 to 31,1,1,4.0,84.0,21.0,32.0,0.0,,,,,,,
2008-11-30,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,13,11/30,Away,NYJ,W,34 to 17,1,1,5.0,55.0,11.0,20.0,0.0,,,,,,,
2008-12-07,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,14,12/07,Home,KC,W,24 to 17,1,1,11.0,91.0,8.3,21.0,2.0,,,,,,,
2008-12-14,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,15,12/14,Away,CAR,L,10 to 30,1,1,5.0,48.0,9.6,19.0,0.0,,,,,,,
2008-12-21,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,16,12/21,Home,BUF,L,23 to 30,1,1,10.0,129.0,12.9,24.0,0.0,,,,,,1.0,1.0
2008-12-28,brandonmarshall/2495893,"Marshall, Brandon",WR,2008,Regular Season,17,12/28,Away,SD,L,21 to 52,1,1,6.0,55.0,9.2,17.0,0.0,,,,,,,
2007-09-09,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,1,09/09,Away,BUF,W,15 to 14,1,1,5.0,52.0,10.4,19.0,1.0,,,,,,,
2007-09-16,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,2,09/16,Home,OAK,W,23 to 20,1,1,5.0,82.0,16.4,22.0,0.0,,,,,,,
2007-09-23,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,3,09/23,Home,JAC,L,14 to 23,1,1,7.0,133.0,19.0,49.0,0.0,,,,,,,
2007-09-30,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,4,09/30,Away,IND,L,20 to 38,1,1,3.0,23.0,7.7,12.0,1.0,,,,,,,
2007-10-07,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,5,10/07,Home,SD,L,3 to 41,1,1,7.0,72.0,10.3,26.0,0.0,,,,,,1.0,1.0
2007-10-21,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,7,10/21,Home,PIT,W,31 to 28,1,1,6.0,77.0,12.8,22.0,0.0,,,,,,,
2007-10-29,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,8,10/29,Home,GB,L,13 to 19,1,1,3.0,74.0,24.7,35.0,0.0,,,,,,,
2007-11-04,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,9,11/04,Away,DET,L,7 to 44,1,1,9.0,96.0,10.7,16.0,0.0,,,,,,,
2007-11-11,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,10,11/11,Away,KC,W,27 to 11,1,1,6.0,85.0,14.2,38.0,0.0,,,,,,,
2007-11-19,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,11,11/19,Home,TEN,W,34 to 20,1,1,4.0,56.0,14.0,41.0,1.0,1.0,16.0,16.0,16.0,0.0,1.0,0.0
2007-11-25,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,12,11/25,Away,CHI,L,34 to 37,1,1,4.0,97.0,24.3,68.0,1.0,1.0,0.0,0.0,0.0,0.0,,
2007-12-02,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,13,12/02,Away,OAK,L,20 to 34,1,1,6.0,67.0,11.2,32.0,0.0,,,,,,,
2007-12-09,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,14,12/09,Home,KC,W,41 to 7,1,1,10.0,115.0,11.5,22.0,2.0,1.0,10.0,10.0,10.0,0.0,,
2007-12-13,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,15,12/13,Away,HOU,L,13 to 31,1,1,11.0,107.0,9.7,17.0,0.0,,,,,,,
2007-12-24,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,16,12/24,Away,SD,L,3 to 23,1,1,6.0,75.0,12.5,27.0,0.0,,,,,,,
2007-12-30,brandonmarshall/2495893,"Marshall, Brandon",WR,2007,Regular Season,17,12/30,Home,MIN,W,22 to 19,1,1,10.0,114.0,11.4,17.0,1.0,2.0,31.0,15.5,24.0,0.0,1.0,0.0
2006-09-10,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,1,09/10,Away,STL,L,10 to 18,0,0,,,,,,,,,,,,
2006-09-17,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,2,09/17,Home,KC,W,9 to 6,1,0,0.0,0.0,,,0.0,,,,,,,
2006-09-24,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,3,09/24,Away,NE,W,17 to 7,1,0,0.0,0.0,,,0.0,,,,,,,
2006-10-09,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,5,10/09,Home,BAL,W,13 to 3,1,0,,,,,,,,,,,,
2006-10-15,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,6,10/15,Home,OAK,W,13 to 3,1,0,,,,,,,,,,,,
2006-10-22,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,7,10/22,Away,CLE,W,17 to 7,1,0,2.0,22.0,11.0,13.0,1.0,,,,,,,
2006-10-29,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,8,10/29,Home,IND,L,31 to 34,1,0,,,,,,,,,,,,
2006-11-05,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,9,11/05,Away,PIT,W,31 to 20,1,0,,,,,,,,,,,,
2006-11-12,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,10,11/12,Away,OAK,W,17 to 13,1,0,,,,,,,,,,,,
2006-11-19,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,11,11/19,Home,SD,L,27 to 35,1,0,1.0,33.0,33.0,33.0,0.0,,,,,,,
2006-11-23,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,12,11/23,Away,KC,L,10 to 19,1,0,3.0,21.0,7.0,9.0,0.0,,,,,,1.0,0.0
2006-12-03,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,13,12/03,Home,SEA,L,20 to 23,1,0,1.0,71.0,71.0,71.0,1.0,,,,,,,
2006-12-10,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,14,12/10,Away,SD,L,20 to 48,1,0,2.0,19.0,9.5,13.0,0.0,,,,,,,
2006-12-17,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,15,12/17,Away,ARI,W,37 to 20,1,0,5.0,58.0,11.6,17.0,0.0,1.0,6.0,6.0,6.0,0.0,,
2006-12-24,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,16,12/24,Home,CIN,W,24 to 23,1,1,4.0,65.0,16.3,36.0,0.0,1.0,6.0,6.0,6.0,0.0,,
2006-12-31,brandonmarshall/2495893,"Marshall, Brandon",WR,2006,Regular Season,17,12/31,Home,SF,L,23 to 26,1,0,2.0,20.0,10.0,19.0,0.0,,,,,,,
2017-11-12,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,10,11/12,Home,NYJ,W,15 to 10,1,0,0.0,0.0,,,0.0,,,,,,,
2017-11-19,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,11,11/19,Away,MIA,W,30 to 20,1,0,,,,,,,,,,,,
2017-11-26,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,12,11/26,Away,ATL,L,20 to 34,1,0,,,,,,,,,,,,
2017-12-03,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,13,12/03,Away,GB,L,20 to 26,1,0,,,,,,,,,,,,
2017-12-10,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,14,12/10,Home,DET,L,21 to 24,1,0,1.0,19.0,19.0,19.0,0.0,,,,,,,
2017-12-18,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,15,12/18,Home,ATL,L,21 to 24,1,0,1.0,11.0,11.0,11.0,0.0,,,,,,,
2017-12-24,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,16,12/24,Away,CAR,L,19 to 22,1,0,2.0,57.0,28.5,39.0,0.0,,,,,,,
2017-12-31,freddiemartino/2550223,"Martino, Freddie",WR,2017,Regular Season,17,12/31,Home,NO,W,31 to 24,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2016-09-25,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,3,09/25,Home,LA,L,32 to 37,1,0,,,,,,,,,,,,
2016-10-02,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,4,10/02,Home,DEN,L,7 to 27,1,0,0.0,0.0,,,0.0,,,,,,,
2016-10-23,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,7,10/23,Away,SF,W,34 to 17,1,0,,,,,,,,,,,,
2016-10-30,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,8,10/30,Home,OAK,L,24 to 30,1,0,,,,,,,,,,,,
2016-11-03,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,9,11/03,Home,ATL,L,28 to 43,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2016-11-13,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,10,11/13,Home,CHI,W,36 to 10,1,0,1.0,43.0,43.0,43.0,1.0,,,,,,,
2016-11-20,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,11,11/20,Away,KC,W,19 to 17,1,0,,,,,,,,,,,,
2016-11-27,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,12,11/27,Home,SEA,W,14 to 5,1,0,,,,,,,,,,,,
2016-12-04,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,13,12/04,Away,SD,W,28 to 21,1,0,4.0,56.0,14.0,17.0,0.0,,,,,,,
2016-12-11,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,14,12/11,Home,NO,W,16 to 11,1,0,0.0,0.0,,,0.0,,,,,,,
2016-12-18,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,15,12/18,Away,DAL,L,20 to 26,1,0,1.0,25.0,25.0,25.0,0.0,,,,,,,
2016-12-24,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,16,12/24,Away,NO,L,24 to 31,1,0,,,,,,,,,,,,
2016-01-01,freddiemartino/2550223,"Martino, Freddie",WR,2016,Regular Season,17,01/01,Home,CAR,W,17 to 16,1,0,1.0,9.0,9.0,9.0,0.0,,,,,,,
2014-10-12,freddiemartino/2550223,"Martino, Freddie",WR,2014,Regular Season,6,10/12,Home,CHI,L,13 to 27,0,0,,,,,,,,,,,,
2014-10-19,freddiemartino/2550223,"Martino, Freddie",WR,2014,Regular Season,7,10/19,Away,BAL,L,7 to 29,1,0,0.0,0.0,,,0.0,,,,,,,
2014-10-26,freddiemartino/2550223,"Martino, Freddie",WR,2014,Regular Season,8,10/26,Home,DET,L,21 to 22,0,0,,,,,,,,,,,,
2014-11-09,freddiemartino/2550223,"Martino, Freddie",WR,2014,Regular Season,10,11/09,Away,TB,W,27 to 17,0,0,,,,,,,,,,,,
2014-11-16,freddiemartino/2550223,"Martino, Freddie",WR,2014,Regular Season,11,11/16,Away,CAR,W,19 to 17,0,0,,,,,,,,,,,,
2017-09-10,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,1,09/10,Home,NYJ,W,21 to 12,1,1,2.0,61.0,30.5,47.0,0.0,,,,,,,
2017-09-17,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,2,09/17,Away,CAR,L,3 to 9,1,1,3.0,30.0,10.0,15.0,0.0,,,,,,,
2017-09-24,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,3,09/24,Home,DEN,W,26 to 16,1,1,3.0,61.0,20.3,28.0,0.0,,,,,,,
2017-10-01,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,4,10/01,Away,ATL,W,23 to 17,1,0,2.0,10.0,5.0,9.0,1.0,,,,,,,
2017-10-08,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,5,10/08,Away,CIN,L,16 to 20,0,0,,,,,,,,,,,,
2017-10-22,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,7,10/22,Home,TB,W,30 to 27,1,1,2.0,10.0,5.0,8.0,0.0,,,,,,,
2017-10-29,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,8,10/29,Home,OAK,W,34 to 14,1,1,3.0,21.0,7.0,9.0,0.0,,,,,,,
2017-11-02,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,9,11/02,Away,NYJ,L,21 to 34,1,1,6.0,46.0,7.7,12.0,0.0,,,,,,1.0,1.0
2017-11-12,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,10,11/12,Home,NO,L,10 to 47,1,0,1.0,14.0,14.0,14.0,0.0,,,,,,,
2017-11-19,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,11,11/19,Away,LAC,L,24 to 54,0,0,,,,,,,,,,,,
2017-11-26,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,12,11/26,Away,KC,W,16 to 10,1,0,2.0,15.0,7.5,8.0,0.0,,,,,,,
2017-12-03,jordanmatthews/2543500,"Matthews, Jordan",WR,2017,Regular Season,13,12/03,Home,NE,L,3 to 23,1,1,1.0,14.0,14.0,14.0,0.0,,,,,,,
2016-09-11,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,1,09/11,Home,CLE,W,29 to 10,1,1,7.0,114.0,16.3,28.0,1.0,,,,,,,
2016-09-19,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,2,09/19,Away,CHI,W,29 to 14,1,1,6.0,71.0,11.8,32.0,0.0,,,,,,,
2016-09-25,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,3,09/25,Home,PIT,W,34 to 3,1,1,2.0,19.0,9.5,12.0,1.0,,,,,,,
2016-10-09,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,5,10/09,Away,DET,L,23 to 24,1,1,4.0,65.0,16.3,27.0,0.0,,,,,,1.0,0.0
2016-10-16,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,6,10/16,Away,WAS,L,20 to 27,1,0,3.0,75.0,25.0,54.0,0.0,,,,,,,
2016-10-23,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,7,10/23,Home,MIN,W,21 to 10,1,1,3.0,10.0,3.3,10.0,0.0,,,,,,,
2016-10-30,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,8,10/30,Away,DAL,L,23 to 29,1,1,11.0,65.0,5.9,13.0,1.0,,,,,,,
2016-11-06,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,9,11/06,Away,NYG,L,23 to 28,1,1,6.0,88.0,14.7,33.0,0.0,,,,,,,
2016-11-13,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,10,11/13,Home,ATL,W,24 to 15,1,1,6.0,73.0,12.2,20.0,0.0,,,,,,,
2016-11-20,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,11,11/20,Away,SEA,L,15 to 26,1,1,5.0,59.0,11.8,26.0,0.0,,,,,,,
2016-11-28,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,12,11/28,Home,GB,L,13 to 27,1,1,4.0,47.0,11.8,20.0,0.0,,,,,,,
2016-12-04,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,13,12/04,Away,CIN,L,14 to 32,0,0,,,,,,,,,,,,
2016-12-11,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,14,12/11,Home,WAS,L,22 to 27,1,1,8.0,79.0,9.9,16.0,0.0,,,,,,,
2016-12-18,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,15,12/18,Away,BAL,L,26 to 27,1,1,6.0,27.0,4.5,8.0,0.0,,,,,,,
2016-12-22,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,16,12/22,Home,NYG,W,24 to 19,1,1,2.0,12.0,6.0,7.0,0.0,,,,,,,
2016-01-01,jordanmatthews/2543500,"Matthews, Jordan",WR,2016,Regular Season,17,01/01,Home,DAL,W,27 to 13,0,0,,,,,,,,,,,,
2015-09-14,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,1,09/14,Away,ATL,L,24 to 26,1,1,10.0,102.0,10.2,25.0,0.0,,,,,,,
2015-09-20,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,2,09/20,Home,DAL,L,10 to 20,1,1,6.0,80.0,13.3,32.0,1.0,,,,,,,
2015-09-27,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,3,09/27,Away,NYJ,W,24 to 17,1,1,6.0,49.0,8.2,17.0,0.0,,,,,,,
2015-10-04,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,4,10/04,Away,WAS,L,20 to 23,1,0,3.0,50.0,16.7,30.0,0.0,,,,,,,
2015-10-11,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,5,10/11,Home,NO,W,39 to 17,1,1,5.0,44.0,8.8,18.0,0.0,,,,,,,
2015-10-19,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,6,10/19,Home,NYG,W,27 to 7,1,0,6.0,59.0,9.8,19.0,0.0,,,,,,1.0,1.0
2015-10-25,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,7,10/25,Away,CAR,L,16 to 27,1,0,3.0,14.0,4.7,7.0,0.0,,,,,,,
2015-11-08,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,9,11/08,Away,DAL,W,33 to 27,1,0,9.0,133.0,14.8,41.0,1.0,,,,,,,
2015-11-15,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,10,11/15,Home,MIA,L,19 to 20,1,1,3.0,21.0,7.0,9.0,0.0,,,,,,,
2015-11-22,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,11,11/22,Home,TB,L,17 to 45,1,1,4.0,13.0,3.3,5.0,0.0,,,,,,,
2015-11-26,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,12,11/26,Away,DET,L,14 to 45,1,1,3.0,60.0,20.0,24.0,1.0,,,,,,,
2015-12-06,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,13,12/06,Away,NE,W,35 to 28,1,1,3.0,36.0,12.0,20.0,1.0,,,,,,1.0,0.0
2015-12-13,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,14,12/13,Home,BUF,W,23 to 20,1,1,3.0,19.0,6.3,8.0,0.0,,,,,,,
2015-12-20,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,15,12/20,Home,ARI,L,17 to 40,1,1,8.0,159.0,19.9,78.0,1.0,,,,,,,
2015-12-26,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,16,12/26,Home,WAS,L,24 to 38,1,1,6.0,104.0,17.3,43.0,1.0,,,,,,,
2015-01-03,jordanmatthews/2543500,"Matthews, Jordan",WR,2015,Regular Season,17,01/03,Away,NYG,W,35 to 30,1,1,7.0,54.0,7.7,25.0,2.0,,,,,,,
2014-09-07,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,1,09/07,Home,JAC,W,34 to 17,1,0,2.0,37.0,18.5,30.0,0.0,,,,,,,
2014-09-15,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,2,09/15,Away,IND,W,30 to 27,1,1,1.0,17.0,17.0,17.0,0.0,,,,,,,
2014-09-21,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,3,09/21,Home,WAS,W,37 to 34,1,0,8.0,59.0,7.4,13.0,2.0,,,,,,,
2014-09-28,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,4,09/28,Away,SF,L,21 to 26,1,1,4.0,28.0,7.0,11.0,0.0,,,,,,,
2014-10-05,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,5,10/05,Home,STL,W,34 to 28,1,1,4.0,35.0,8.8,12.0,0.0,,,,,,,
2014-10-12,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,6,10/12,Home,NYG,W,27 to 0,1,1,4.0,50.0,12.5,26.0,0.0,,,,,,,
2014-10-26,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,8,10/26,Away,ARI,L,20 to 24,1,0,6.0,47.0,7.8,23.0,0.0,,,,,,,
2014-11-02,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,9,11/02,Away,HOU,W,31 to 21,1,1,3.0,40.0,13.3,24.0,1.0,,,,,,,
2014-11-10,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,10,11/10,Home,CAR,W,45 to 21,1,0,7.0,138.0,19.7,33.0,2.0,,,,,,,
2014-11-16,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,11,11/16,Away,GB,L,20 to 53,1,1,5.0,107.0,21.4,40.0,1.0,,,,,,,
2014-11-23,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,12,11/23,Home,TEN,W,43 to 24,1,1,6.0,77.0,12.8,24.0,0.0,,,,,,,
2014-11-27,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,13,11/27,Away,DAL,W,33 to 10,1,1,4.0,51.0,12.8,27.0,1.0,,,,,,,
2014-12-07,jordanmatthews/2543500,"Matthews, Jordan",WR,2014,Regular Season,14,12/07,Home,SEA,L,14 to 24,1,1,2.0,23.0,11.5,17.0,0.0,,,,,,,
